"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://twitter.com/intent/tweet?text=Fotoğrafın%20Etnoloğu%20/%20Ferdinando%20Scianna&via=sanatkaravani&url=https://sanatkaravani.com/fotografin-etnologu-ferdinando-scianna/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","11","0,033","",""
"https://twitter.com/sanatkaravani","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","3064","0,041","",""
"https://wa.me/?text=Fotoğrafın%20Etnoloğu%20/%20Ferdinando%20Scianna%20https://sanatkaravani.com/fotografin-etnologu-ferdinando-scianna/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","7","0,048","",""
"https://twitter.com/intent/tweet?text=Zebercet%20ya%20da%20Modern%20Dekadansın%20Öyküsü&via=sanatkaravani&url=https://sanatkaravani.com/zebercet-ya-da-modern-dekadansin-oykusu/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","14","0,036","",""
"https://wa.me/?text=İtalyan%20Yeni%20Gerçekçiliğinde%20Bir%20Fotoğrafçı%20/%20Mario%20De%20Biasi%20https://sanatkaravani.com/italyan-yeni-gercekciliginde-bir-fotografci-mario-de-biasi/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","9","0,062","",""
"https://twitter.com/intent/tweet?text=70’ler,%2080’ler%20ve%2090’ların%20Popüler%20Yabancı%20Şarkıları!&via=sanatkaravani&url=https://sanatkaravani.com/70ler-80ler-ve-90larin-populer-yabanci-sarkilari/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","14","0,049","",""
"https://wa.me/?text=Bir%20Dans%20Manifestosu:%20Körkütük%20https://sanatkaravani.com/bir-dansa-davet-manifestosu-korkutuk/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","8","0,048","",""
"https://wa.me/?text=Zebercet%20ya%20da%20Modern%20Dekadansın%20Öyküsü%20https://sanatkaravani.com/zebercet-ya-da-modern-dekadansin-oykusu/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","10","0,060","",""
"https://wa.me/?text=Geride%20Kalanların%20Yolculuğu%20/%20Drive%20My%20Car%20https://sanatkaravani.com/geride-kalanlarin-yolculugu-drive-my-car/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","7","0,056","",""
"https://twitter.com/intent/tweet?text=Değişen%20Endüstriyel%20Dünyayı%20Kadraja%20Sığdırmak%20/%20Emil%20Otto%20Hoppé&via=sanatkaravani&url=https://sanatkaravani.com/degisen-endustriyel-dunyayi-kadrajina-alan-fotografci-emil-otto-hoppe/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","11","0,033","",""
"https://twitter.com/intent/tweet?text=Mimar%20Sinan%20ve%20Günümüz%20İstanbul%20Silüeti&via=sanatkaravani&url=https://sanatkaravani.com/mimar-sinan-ve-gunumuz-istanbul-silueti/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","10","0,043","",""
"https://wa.me/?text=Modern%20Dünyada%20Vampir%20Olmak:%20Yalnız%20Aşıklar%20Hayatta%20Kalır%20https://sanatkaravani.com/modern-dunyada-vampir-olmak-yalniz-asiklar-hayatta-kalir/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","9","0,070","",""
"https://twitter.com/intent/tweet?text=Geniş%20Geniş%20Bir%20Deniz%20/%20Jean%20Rhys&via=sanatkaravani&url=https://sanatkaravani.com/genis-genis-bir-deniz-jean-rhys/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","10","0,042","",""
"https://twitter.com/intent/tweet?text=Modern%20Dünyada%20Vampir%20Olmak:%20Yalnız%20Aşıklar%20Hayatta%20Kalır&via=sanatkaravani&url=https://sanatkaravani.com/modern-dunyada-vampir-olmak-yalniz-asiklar-hayatta-kalir/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","13","0,039","",""
"https://twitter.com/intent/tweet?text=Yeni%20Yollar%20Keşfedeceğiniz%2030%20Alternatif/Bağımsız%20Şarkı!&via=sanatkaravani&url=https://sanatkaravani.com/alternatif-bagimsiz-sarki-listesi/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","13","0,036","",""
"https://wa.me/?text=Lanetlenmiş%20Bir%20Sirk%20Bandosu:%20GHOST%20https://sanatkaravani.com/lanetlenmis-bir-sirk-bandosu-ghost/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","5","0,058","",""
"https://twitter.com/intent/tweet?text=Dünya%20Dillerini%20Şarkılarında%20Buluşturan%20Sanatçı:%20Çiğdem%20Aslan&via=sanatkaravani&url=https://sanatkaravani.com/dunya-dillerini-sarkilarinda-bulusturan-sanatci-cigdem-aslan/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","11","0,054","",""
"https://twitter.com/intent/tweet?text=Mutlu%20Aşk%20Yoktur%20/%20Louis%20Aragon&via=sanatkaravani&url=https://sanatkaravani.com/mutlu-ask-yoktur-louis-aragon/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","11","0,042","",""
"https://wa.me/?text=Yalnızlık%20Varoluşsaldır%20/%20Peyami%20Safa%20https://sanatkaravani.com/yalnizlik-varolussaldir-peyami-safa/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","9","0,050","",""
"https://twitter.com/intent/tweet?text=Evrensel%20Ezgileriyle%20Genç%20Müzisyenlerin%20İlham%20Kaynağı-%20Alper%20Tuzcu&via=sanatkaravani&url=https://sanatkaravani.com/evrensel-ezgileriyle-genc-muzisyenlerin-ilham-kaynagi-alper-tuzcu/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","10","0,044","",""
"https://twitter.com/intent/tweet?text=Lanetlenmiş%20Bir%20Sirk%20Bandosu:%20GHOST&via=sanatkaravani&url=https://sanatkaravani.com/lanetlenmis-bir-sirk-bandosu-ghost/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","9","0,047","",""
"https://twitter.com/intent/tweet?text=Bir%20Dans%20Manifestosu:%20Körkütük&via=sanatkaravani&url=https://sanatkaravani.com/bir-dansa-davet-manifestosu-korkutuk/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","12","0,043","",""
"https://wa.me/?text=Evrensel%20Ezgileriyle%20Genç%20Müzisyenlerin%20İlham%20Kaynağı-%20Alper%20Tuzcu%20https://sanatkaravani.com/evrensel-ezgileriyle-genc-muzisyenlerin-ilham-kaynagi-alper-tuzcu/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","7","0,025","",""
"https://twitter.com/intent/tweet?text=Geride%20Kalanların%20Yolculuğu%20/%20Drive%20My%20Car&via=sanatkaravani&url=https://sanatkaravani.com/geride-kalanlarin-yolculugu-drive-my-car/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","11","0,045","",""
"https://wa.me/?text=Değişen%20Endüstriyel%20Dünyayı%20Kadraja%20Sığdırmak%20/%20Emil%20Otto%20Hoppé%20https://sanatkaravani.com/degisen-endustriyel-dunyayi-kadrajina-alan-fotografci-emil-otto-hoppe/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","7","0,053","",""
"https://twitter.com/intent/tweet?text=Savaşın%20ve%20Yıkımların%20Ortasında%20Bir%20Fotoğrafçı%20/%20Dmitri%20Kessel&via=sanatkaravani&url=https://sanatkaravani.com/savasin-ve-yikimlarin-ortasinda-bir-fotografci-dmitri-kessel/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","12","0,041","",""
"https://wa.me/?text=Dünya%20Dillerini%20Şarkılarında%20Buluşturan%20Sanatçı:%20Çiğdem%20Aslan%20https://sanatkaravani.com/dunya-dillerini-sarkilarinda-bulusturan-sanatci-cigdem-aslan/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","7","0,058","",""
"https://twitter.com/intent/tweet?text=Gönül%20Ehli%20Bir%20Grunger%20Derviş%20–%20Eddie%20Vedder&via=sanatkaravani&url=https://sanatkaravani.com/gonul-ehli-bir-grunger-dervis-eddie-vedder/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","14","0,040","",""
"https://wa.me/?text=Savaşın%20ve%20Yıkımların%20Ortasında%20Bir%20Fotoğrafçı%20/%20Dmitri%20Kessel%20https://sanatkaravani.com/savasin-ve-yikimlarin-ortasinda-bir-fotografci-dmitri-kessel/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","9","0,050","",""
"https://wa.me/?text=Progresif%20Rock’ın%20Dahileri:%20Dream%20Theather%20https://sanatkaravani.com/progresif-rockin-dahileri-dream-theather/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","8","0,059","",""
"https://wa.me/?text=2021%20Siena%20Uluslararası%20Fotoğraf%20Yarışması%20Kazananları!%20https://sanatkaravani.com/2021-siena-uluslararasi-fotograf-yarismasi-kazananlari/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","6","0,048","",""
"https://twitter.com/intent/tweet?text=Hümanist%20Fotoğrafçılığın%20“Yaratıcı%20Kadını”%20Sabine%20Weiss&via=sanatkaravani&url=https://sanatkaravani.com/humanist-fotografciligin-yaratici-kadini-sabine-weiss/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","14","0,031","",""
"https://twitter.com/intent/tweet?text=Cennetten%20Gelen%20Bir%20Ses:%20Anneke&via=sanatkaravani&url=https://sanatkaravani.com/cennetten-gelen-bir-ses-anneke/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","12","0,068","",""
"https://wa.me/?text=Yaşama%20İsteği%20Üzerine%20/%20Matt%20Haig%20https://sanatkaravani.com/yasama-istegi-uzerine-matt-haig/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","7","0,060","",""
"https://twitter.com/intent/tweet?text=Yaşama%20İsteği%20Üzerine%20/%20Matt%20Haig&via=sanatkaravani&url=https://sanatkaravani.com/yasama-istegi-uzerine-matt-haig/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","11","0,033","",""
"https://twitter.com/intent/tweet?text=Kadimlerin%20Sistine%20Şapeli:%20Amazon’un%20Uyur%20Güzeli&via=sanatkaravani&url=https://sanatkaravani.com/kadimlerin-sistine-sapeli-amazonun-uyur-guzeli/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","12","0,089","",""
"https://wa.me/?text=Avrupa’nın%20En%20Bilinen%2015%20Kilisesi!%20https://sanatkaravani.com/avrupanin-en-bilinen-15-kilisesi/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","13","0,053","",""
"https://twitter.com/intent/tweet?text=Geçmişten%20Günümüze%20Sanat%20Akımları&via=sanatkaravani&url=https://sanatkaravani.com/gecmisten-gunumuze-sanat-akimlari/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","20","0,031","",""
"https://twitter.com/intent/tweet?text=Avrupa’nın%20En%20Bilinen%2015%20Kilisesi!&via=sanatkaravani&url=https://sanatkaravani.com/avrupanin-en-bilinen-15-kilisesi/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","17","0,037","",""
"https://wa.me/?text=Geçmişten%20Günümüze%20Sanat%20Akımları%20https://sanatkaravani.com/gecmisten-gunumuze-sanat-akimlari/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","17","0,048","",""
"https://wa.me/?text=Bir%20Ortaçağ%20Kilisesi:%20Bernardine%20https://sanatkaravani.com/bir-ortacag-kilisesi-bernardine/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","8","0,091","",""
"https://wa.me/?text=Eyfel%20Kulesi’ni%20Satan%20Bir%20Dolandırıcı:%20Victor%20Lustig%20https://sanatkaravani.com/eyfel-kulesini-satan-bir-dolandirici-victor-lustig/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","9","0,092","",""
"https://twitter.com/intent/tweet?text=Etiyopya’nın%20Kudüs’ü:%20Lalibela%20Kaya-Oyma%20Kiliseleri&via=sanatkaravani&url=https://sanatkaravani.com/etiyopyanin-kudusu-lalibela-kaya-oyma-kiliseleri/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","13","0,099","",""
"https://twitter.com/intent/tweet?text=Doğu%20Asya’nın%20İlginç%20Mimarisi:%20Bilim%20Çağı%20Guangzhou&via=sanatkaravani&url=https://sanatkaravani.com/dogu-asyanin-ilginc-mimarisi-bilim-cagi-guangzhou/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","11","0,092","",""
"https://wa.me/?text=Etiyopya’nın%20Kudüs’ü:%20Lalibela%20Kaya-Oyma%20Kiliseleri%20https://sanatkaravani.com/etiyopyanin-kudusu-lalibela-kaya-oyma-kiliseleri/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","9","0,112","",""
"https://wa.me/?text=Thomas%20Jorion’un%20Gözünden%20Terk%20Edilmiş%20Saraylar%20https://sanatkaravani.com/thomas-jorionun-gozunden-terk-edilmis-saraylar/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","6","0,112","",""
"https://wa.me/?text=Kadimlerin%20Sistine%20Şapeli:%20Amazon’un%20Uyur%20Güzeli%20https://sanatkaravani.com/kadimlerin-sistine-sapeli-amazonun-uyur-guzeli/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","8","0,107","",""
"https://twitter.com/intent/tweet?text=Thomas%20Jorion’un%20Gözünden%20Terk%20Edilmiş%20Saraylar&via=sanatkaravani&url=https://sanatkaravani.com/thomas-jorionun-gozunden-terk-edilmis-saraylar/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","10","0,085","",""
"https://twitter.com/intent/tweet?text=Bir%20Ortaçağ%20Kilisesi:%20Bernardine&via=sanatkaravani&url=https://sanatkaravani.com/bir-ortacag-kilisesi-bernardine/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","12","0,089","",""
"https://twitter.com/intent/tweet?text=Eyfel%20Kulesi’ni%20Satan%20Bir%20Dolandırıcı:%20Victor%20Lustig&via=sanatkaravani&url=https://sanatkaravani.com/eyfel-kulesini-satan-bir-dolandirici-victor-lustig/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","13","0,092","",""
"https://wa.me/?text=Doğu%20Asya’nın%20İlginç%20Mimarisi:%20Bilim%20Çağı%20Guangzhou%20https://sanatkaravani.com/dogu-asyanin-ilginc-mimarisi-bilim-cagi-guangzhou/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","7","0,138","",""
"https://twitter.com/intent/tweet?text=Öyle%20Olmak%20mı%20Öyle%20Gözükmek%20mi?:%20Berlin%20Katedrali&via=sanatkaravani&url=https://sanatkaravani.com/oyle-olmak-mi-oyle-gozukmek-mi-berlin-katedrali/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","9","0,116","",""
"https://wa.me/?text=Öyle%20Olmak%20mı%20Öyle%20Gözükmek%20mi?:%20Berlin%20Katedrali%20https://sanatkaravani.com/oyle-olmak-mi-oyle-gozukmek-mi-berlin-katedrali/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","6","0,133","",""
"https://sanatkaravani.com/cdn-cgi/l/email-protection","","404","Not Found","Non-Indexable","Client Error","1619","0,094","",""
"https://twitter.com/intent/tweet?text=Netflix%20Türkiye%20Ekim%202021%20Takvimi&via=sanatkaravani&url=https://sanatkaravani.com/netflix-turkiye-ekim-2021-takvimi/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","11","0,032","",""
"https://wa.me/?text=2021%20Drone%20Fotoğraf%20Yarışmasından%20Ödüllü%20Kareler!%20https://sanatkaravani.com/2021-drone-fotograf-yarismasindan-odullu-kareler/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","7","0,049","",""
"https://wa.me/?text=Netflix%20Türkiye%20Ekim%202021%20Takvimi%20https://sanatkaravani.com/netflix-turkiye-ekim-2021-takvimi/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","7","0,054","",""
"https://twitter.com/intent/tweet?text=2021%20Drone%20Fotoğraf%20Yarışmasından%20Ödüllü%20Kareler!&via=sanatkaravani&url=https://sanatkaravani.com/2021-drone-fotograf-yarismasindan-odullu-kareler/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","11","0,030","",""
"https://twitter.com/intent/tweet?text=Tüm%20Zamanların%20En%20Ünlü%2020%20Ressamı%20ve%20Popüler%20Tabloları!&via=sanatkaravani&url=https://sanatkaravani.com/tum-zamanlarin-en-unlu-20-ressami-ve-populer-tablolari/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","13","0,035","",""
"https://twitter.com/intent/tweet?text=Geçmişten%20Günümüze%20Efsanevi%20Yönetmenler%20ve%20Filmleri!&via=sanatkaravani&url=https://sanatkaravani.com/gecmisten-gunumuze-efsanevi-yonetmenler-ve-filmleri/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","16","0,047","",""
"https://wa.me/?text=İzlemeye%20Doyamadığımız%2030%20CNBC-e%20Dizisi!%20https://sanatkaravani.com/izlemeye-doyamadigimiz-30-cnbc-e-dizisi/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","13","0,056","",""
"https://wa.me/?text=Tüm%20Zamanların%20En%20Ünlü%2020%20Ressamı%20ve%20Popüler%20Tabloları!%20https://sanatkaravani.com/tum-zamanlarin-en-unlu-20-ressami-ve-populer-tablolari/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","10","0,055","",""
"https://wa.me/?text=Geçmişten%20Günümüze%20Efsanevi%20Yönetmenler%20ve%20Filmleri!%20https://sanatkaravani.com/gecmisten-gunumuze-efsanevi-yonetmenler-ve-filmleri/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","12","0,068","",""
"https://twitter.com/intent/tweet?text=Tarihe%20Damga%20Vurmuş%20En%20Ünlü%2020%20Heykel!&via=sanatkaravani&url=https://sanatkaravani.com/tarihe-damga-vurmus-en-unlu-20-heykel/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","15","0,040","",""
"https://twitter.com/intent/tweet?text=İzlemeye%20Doyamadığımız%2030%20CNBC-e%20Dizisi!&via=sanatkaravani&url=https://sanatkaravani.com/izlemeye-doyamadigimiz-30-cnbc-e-dizisi/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","17","0,039","",""
"https://twitter.com/intent/tweet?text=İzlemeniz%20Gereken%20En%20İyi%2010%20Bilim%20Kurgu%20Dizisi!&via=sanatkaravani&url=https://sanatkaravani.com/izlemeniz-gereken-10-bilim-kurgu-dizisi/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","14","0,039","",""
"https://wa.me/?text=İzlemeniz%20Gereken%20En%20İyi%2010%20Bilim%20Kurgu%20Dizisi!%20https://sanatkaravani.com/izlemeniz-gereken-10-bilim-kurgu-dizisi/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","11","0,059","",""
"https://wa.me/?text=Dünyanın%20Günümüzdeki%20En%20Ünlü%2020%20Lokasyonu!%20https://sanatkaravani.com/dunyanin-gunumuzdeki-en-unlu-20-lokasyonu/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","7","0,066","",""
"https://twitter.com/intent/tweet?text=Evreni%20Anlamanıza%20Yardımcı%20Olacak%2025%20Popüler%20Bilim%20Kitabı!&via=sanatkaravani&url=https://sanatkaravani.com/evreni-anlamaniza-yardimci-olacak-25-populer-bilim-kitabi/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","15","0,030","",""
"https://wa.me/?text=Tarihe%20Damga%20Vurmuş%20En%20Ünlü%2020%20Heykel!%20https://sanatkaravani.com/tarihe-damga-vurmus-en-unlu-20-heykel/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","11","0,065","",""
"https://twitter.com/intent/tweet?text=İtalya’nın%20Az%20Bilinen%207%20Sahil%20Kasabası&via=sanatkaravani&url=https://sanatkaravani.com/italyanin-az-bilinen-7-sahil-kasabasi/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","10","0,028","",""
"https://wa.me/?text=İtalya’nın%20Az%20Bilinen%207%20Sahil%20Kasabası%20https://sanatkaravani.com/italyanin-az-bilinen-7-sahil-kasabasi/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","7","0,049","",""
"https://twitter.com/intent/tweet?text=Dünyanın%20Günümüzdeki%20En%20Ünlü%2020%20Lokasyonu!&via=sanatkaravani&url=https://sanatkaravani.com/dunyanin-gunumuzdeki-en-unlu-20-lokasyonu/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","11","0,041","",""
"https://wa.me/?text=Evreni%20Anlamanıza%20Yardımcı%20Olacak%2025%20Popüler%20Bilim%20Kitabı!%20https://sanatkaravani.com/evreni-anlamaniza-yardimci-olacak-25-populer-bilim-kitabi/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","11","0,057","",""
"https://twitter.com/sanatkaravani/status/1585060374042546176/photo/1","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0,060","",""
"https://twitter.com/Kbragbrga","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","72","0,048","",""
"https://twitter.com/Seda_Ozen/status/1438926715234013185?ref_src=twsrc^tfw","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0,039","",""
"https://wa.me/?text=Var%20Olmak%20Dayanılmaz%20Bir%20Ağırlıktır:%20Kefernahum%20https://sanatkaravani.com/var-olmak-dayanilmaz-bir-agirliktir-kefernahum/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","7","0,054","",""
"https://twitter.com/intent/tweet?text=Filme%20Gitmeden%20Önce:%20“Dune”%20Evreni&via=sanatkaravani&url=https://sanatkaravani.com/filme-gitmeden-once-dune-evreni/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","15","0,029","",""
"https://wa.me/?text=Ulaşılamayacak%20Bir%20Hayalin%20Peşinden%20Koşmak%20/%20David%20Lynch%20https://sanatkaravani.com/ulasilamayacak-bir-hayalin-pesinden-kosmak-david-lynch/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","7","0,062","",""
"https://twitter.com/intent/tweet?text=Var%20Olmak%20Dayanılmaz%20Bir%20Ağırlıktır:%20Kefernahum&via=sanatkaravani&url=https://sanatkaravani.com/var-olmak-dayanilmaz-bir-agirliktir-kefernahum/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","11","0,040","",""
"https://wa.me/?text=Filme%20Gitmeden%20Önce:%20“Dune”%20Evreni%20https://sanatkaravani.com/filme-gitmeden-once-dune-evreni/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","11","0,051","",""
"https://wa.me/?text=Ölüm%20Huzura%20Giden%20Yoldur%20/%20The%20Fountain%20(Kaynak)%20https://sanatkaravani.com/olum-huzura-giden-yoldur-the-fountain-kaynak/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","8","0,046","",""
"https://twitter.com/intent/tweet?text=Ölüm%20Huzura%20Giden%20Yoldur%20/%20The%20Fountain%20(Kaynak)&via=sanatkaravani&url=https://sanatkaravani.com/olum-huzura-giden-yoldur-the-fountain-kaynak/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","12","0,031","",""
"https://wa.me/?text=Var%20Olmanın%20Mutsuzluğu%20Üzerine%20Bir%20Film%20/%20Sonsuzluk%20Üzerine%20https://sanatkaravani.com/var-olmanin-mutsuzlugu-uzerine-bir-film-sonsuzluk-uzerine/","text/html; charset=utf-8","400","Bad Request","Non-Indexable","Client Error","9","0,049","",""
