"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Hash","Length","Canonical Link Element 1","URL Encoded Address"
"https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-34-2-20x20.jpg","image/jpeg","200","OK","Indexable","","","75","","https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-34-2-20x20.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/indir-1-20x16.jpg","image/jpeg","200","OK","Indexable","","","70","","https://sanatkaravani.com/wp-content/uploads/2021/07/indir-1-20x16.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/08/butyrin_vitaly_1092_1986_l-min-20x16.jpg","image/jpeg","200","OK","Indexable","","","93","","https://sanatkaravani.com/wp-content/uploads/2021/08/butyrin_vitaly_1092_1986_l-min-20x16.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/Sally-Storch-15-min-20x16.jpg","image/jpeg","200","OK","Indexable","","","82","","https://sanatkaravani.com/wp-content/uploads/2021/07/Sally-Storch-15-min-20x16.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/08/el-surrealismo-magico-de-kyle-j.-thompson_gallery_a-min-20x16.jpg","image/jpeg","200","OK","Indexable","","","118","","https://sanatkaravani.com/wp-content/uploads/2021/08/el-surrealismo-magico-de-kyle-j.-thompson_gallery_a-min-20x16.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/Simdi-Omrumun-Bir-Tek-Gayesi-Var--20x16.jpg","image/jpeg","200","OK","Indexable","","","96","","https://sanatkaravani.com/wp-content/uploads/2021/07/Simdi-Omrumun-Bir-Tek-Gayesi-Var--20x16.jpg"
"https://sanatkaravani.com/tag/ahmed-samlu/","text/html; charset=UTF-8","200","OK","Indexable","","d4791aeb32c4cb754acbbf6ad6ae0ae1","42","https://sanatkaravani.com/tag/ahmed-samlu/","https://sanatkaravani.com/tag/ahmed-samlu/"
"https://sanatkaravani.com/wp-content/uploads/2021/07/b-min-20x16.jpg","image/jpeg","200","OK","Indexable","","","68","","https://sanatkaravani.com/wp-content/uploads/2021/07/b-min-20x16.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/08/ba5db3_d8d0008bf20649c1a536ae1c01771d90-min-20x16.jpg","image/jpeg","200","OK","Indexable","","","106","","https://sanatkaravani.com/wp-content/uploads/2021/08/ba5db3_d8d0008bf20649c1a536ae1c01771d90-min-20x16.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/Orizzonti-di-gloria-Paths-of-Glory-Stanley-Kubrick-Kirk-Douglas-Ralph-Meeker-Adolphe-Menjou-George-Macready-streaming-20x16.jpg","image/jpeg","200","OK","Indexable","","","180","","https://sanatkaravani.com/wp-content/uploads/2021/07/Orizzonti-di-gloria-Paths-of-Glory-Stanley-Kubrick-Kirk-Douglas-Ralph-Meeker-Adolphe-Menjou-George-Macready-streaming-20x16.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/ahmet-arif-min-20x16.jpg","image/jpeg","200","OK","Indexable","","","77","","https://sanatkaravani.com/wp-content/uploads/2021/07/ahmet-arif-min-20x16.jpg"
"https://sanatkaravani.com/vitaly-butyrinin-siirsel-fotomontajlari/","text/html; charset=UTF-8","200","OK","Indexable","","ade73c77744e456c9d2dfb392f1a2ce2","66","https://sanatkaravani.com/vitaly-butyrinin-siirsel-fotomontajlari/","https://sanatkaravani.com/vitaly-butyrinin-siirsel-fotomontajlari/"
"https://sanatkaravani.com/wp-content/uploads/2021/07/Nizar_06-20x16.jpg","image/jpeg","200","OK","Indexable","","","71","","https://sanatkaravani.com/wp-content/uploads/2021/07/Nizar_06-20x16.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/hannah-photo-copy-20x20.jpg","image/jpeg","200","OK","Indexable","","","80","","https://sanatkaravani.com/wp-content/uploads/2021/07/hannah-photo-copy-20x20.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/08/Dancers-interpret-Genet-s-003-min-20x14.jpg","image/jpeg","200","OK","Indexable","","","96","","https://sanatkaravani.com/wp-content/uploads/2021/08/Dancers-interpret-Genet-s-003-min-20x14.jpg"
"https://sanatkaravani.com/author/sevilates/page/15/","text/html; charset=UTF-8","200","OK","Indexable","","2112f86a9f50643a153ea6a4607f7e32","51","https://sanatkaravani.com/author/sevilates/page/15/","https://sanatkaravani.com/author/sevilates/page/15/"
"https://sanatkaravani.com/author/sevilates/page/16/","text/html; charset=UTF-8","200","OK","Indexable","","49e59c7f3bfaad04fb6fddfb2aad0c31","51","https://sanatkaravani.com/author/sevilates/page/16/","https://sanatkaravani.com/author/sevilates/page/16/"
"https://sanatkaravani.com/tag/william-klein/","text/html; charset=UTF-8","200","OK","Indexable","","13b832fe4c399e24b3994d7f6cbeccad","44","https://sanatkaravani.com/tag/william-klein/","https://sanatkaravani.com/tag/william-klein/"
"https://sanatkaravani.com/wp-content/uploads/2021/07/4-min-1-20x16.jpg","image/jpeg","200","OK","Indexable","","","70","","https://sanatkaravani.com/wp-content/uploads/2021/07/4-min-1-20x16.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/Cumhuriyet-Doneminde-Bir-Kadin-Fotografci-10-min-20x16.jpg","image/jpeg","200","OK","Indexable","","","111","","https://sanatkaravani.com/wp-content/uploads/2021/07/Cumhuriyet-Doneminde-Bir-Kadin-Fotografci-10-min-20x16.jpg"
"https://sanatkaravani.com/bedenin-goze-direnisi-hannah-wilke/","text/html; charset=UTF-8","200","OK","Indexable","","68ee2b4ce3cdfedf8ca23faad90a8891","61","https://sanatkaravani.com/bedenin-goze-direnisi-hannah-wilke/","https://sanatkaravani.com/bedenin-goze-direnisi-hannah-wilke/"
"https://sanatkaravani.com/yalnizligi-fotografa-donusturen-sanatci-kyle-thompson/","text/html; charset=UTF-8","200","OK","Indexable","","b73e4c2822f8c0d87ce3f31942f73b43","80","https://sanatkaravani.com/yalnizligi-fotografa-donusturen-sanatci-kyle-thompson/","https://sanatkaravani.com/yalnizligi-fotografa-donusturen-sanatci-kyle-thompson/"
"https://sanatkaravani.com/wp-content/uploads/2021/08/brassai-1_optimized-20x16.jpg","image/jpeg","200","OK","Indexable","","","82","","https://sanatkaravani.com/wp-content/uploads/2021/08/brassai-1_optimized-20x16.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/xcdcv-min-20x16.jpg","image/jpeg","200","OK","Indexable","","","72","","https://sanatkaravani.com/wp-content/uploads/2021/07/xcdcv-min-20x16.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/08/2c191e3356edf3da52b0e7f5284b02d5-min-20x16.jpg","image/jpeg","200","OK","Indexable","","","99","","https://sanatkaravani.com/wp-content/uploads/2021/08/2c191e3356edf3da52b0e7f5284b02d5-min-20x16.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/hannah-photo-copy-20x16.jpg","image/jpeg","200","OK","Indexable","","","80","","https://sanatkaravani.com/wp-content/uploads/2021/07/hannah-photo-copy-20x16.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/Judith-1600-842x1024-1-20x16.jpg","image/jpeg","200","OK","Indexable","","","85","","https://sanatkaravani.com/wp-content/uploads/2021/07/Judith-1600-842x1024-1-20x16.jpg"
"https://sanatkaravani.com/cinsiyetsizligi-calismalarina-yukleyen-sanatci-claude-cahun/","text/html; charset=UTF-8","200","OK","Indexable","","bc6ac807d2a2272a7d50b75366fa9b7f","86","https://sanatkaravani.com/cinsiyetsizligi-calismalarina-yukleyen-sanatci-claude-cahun/","https://sanatkaravani.com/cinsiyetsizligi-calismalarina-yukleyen-sanatci-claude-cahun/"
"https://sanatkaravani.com/wp-content/uploads/2021/08/boris-28_optimized-20x16.jpg","image/jpeg","200","OK","Indexable","","","81","","https://sanatkaravani.com/wp-content/uploads/2021/08/boris-28_optimized-20x16.jpg"
"https://sanatkaravani.com/cumhuriyet-tarihinde-bir-kadin-fotografci-yildiz-moran/","text/html; charset=UTF-8","200","OK","Indexable","","8ddcda0b7080db47e8b3d1d58a03fe53","81","https://sanatkaravani.com/cumhuriyet-tarihinde-bir-kadin-fotografci-yildiz-moran/","https://sanatkaravani.com/cumhuriyet-tarihinde-bir-kadin-fotografci-yildiz-moran/"
"https://sanatkaravani.com/wp-content/uploads/2021/08/finger-paintings-paolo-troilo-4-min-20x16.jpg","image/jpeg","200","OK","Indexable","","","98","","https://sanatkaravani.com/wp-content/uploads/2021/08/finger-paintings-paolo-troilo-4-min-20x16.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/08/550full-andrei-rublev-screenshot-min-20x16.jpg","image/jpeg","200","OK","Indexable","","","99","","https://sanatkaravani.com/wp-content/uploads/2021/08/550full-andrei-rublev-screenshot-min-20x16.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/08/880c9628805c98a0b5872dfe672fb967-min-20x16.jpg","image/jpeg","200","OK","Indexable","","","99","","https://sanatkaravani.com/wp-content/uploads/2021/08/880c9628805c98a0b5872dfe672fb967-min-20x16.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/08/federico-garcia-lorca-644x362-min-20x16.jpg","image/jpeg","200","OK","Indexable","","","96","","https://sanatkaravani.com/wp-content/uploads/2021/08/federico-garcia-lorca-644x362-min-20x16.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/08/cats-min-20x16.jpg","image/jpeg","200","OK","Indexable","","","71","","https://sanatkaravani.com/wp-content/uploads/2021/08/cats-min-20x16.jpg"
"https://sanatkaravani.com/fotograf-esasinda-toplumsal-bir-ritueldir-boris-ignatovitch/","text/html; charset=UTF-8","200","OK","Indexable","","a8d1afd031382c749f1f0166a55c465c","86","https://sanatkaravani.com/fotograf-esasinda-toplumsal-bir-ritueldir-boris-ignatovitch/","https://sanatkaravani.com/fotograf-esasinda-toplumsal-bir-ritueldir-boris-ignatovitch/"
"https://sanatkaravani.com/wp-content/uploads/2021/08/a78873e430c821b2959af0ae6dccc265-min-20x16.jpg","image/jpeg","200","OK","Indexable","","","99","","https://sanatkaravani.com/wp-content/uploads/2021/08/a78873e430c821b2959af0ae6dccc265-min-20x16.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/08/Lessing01-800x5281-min-20x16.jpg","image/jpeg","200","OK","Indexable","","","85","","https://sanatkaravani.com/wp-content/uploads/2021/08/Lessing01-800x5281-min-20x16.jpg"
"https://sanatkaravani.com/yeni-bir-dunyanin-fotografcisi-brassai/","text/html; charset=UTF-8","200","OK","Indexable","","89c16d5ed15c38d38583f84679b6d6ca","65","https://sanatkaravani.com/yeni-bir-dunyanin-fotografcisi-brassai/","https://sanatkaravani.com/yeni-bir-dunyanin-fotografcisi-brassai/"
"https://sanatkaravani.com/wp-content/uploads/2021/08/eugene-1-20x16.jpg","image/jpeg","200","OK","Indexable","","","71","","https://sanatkaravani.com/wp-content/uploads/2021/08/eugene-1-20x16.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/08/Adsizhi-min-20x16.jpg","image/jpeg","200","OK","Indexable","","","74","","https://sanatkaravani.com/wp-content/uploads/2021/08/Adsizhi-min-20x16.jpg"
"https://sanatkaravani.com/fotografcilik-dunyanin-her-yerinde-anlasilan-tek-dildir-bruno-barbey/","text/html; charset=UTF-8","200","OK","Indexable","","2a9cf3dc2381bdc0c1072f8cb81d4eee","95","https://sanatkaravani.com/fotografcilik-dunyanin-her-yerinde-anlasilan-tek-dildir-bruno-barbey/","https://sanatkaravani.com/fotografcilik-dunyanin-her-yerinde-anlasilan-tek-dildir-bruno-barbey/"
"https://sanatkaravani.com/wp-content/uploads/2021/08/3302780878_4fb724dcd2_b-min-20x16.jpg","image/jpeg","200","OK","Indexable","","","90","","https://sanatkaravani.com/wp-content/uploads/2021/08/3302780878_4fb724dcd2_b-min-20x16.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/08/Adsiz-min-20x16.jpg","image/jpeg","200","OK","Indexable","","","72","","https://sanatkaravani.com/wp-content/uploads/2021/08/Adsiz-min-20x16.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/08/george-orwell-kimdir-7-20x16.jpg","image/jpeg","200","OK","Indexable","","","85","","https://sanatkaravani.com/wp-content/uploads/2021/08/george-orwell-kimdir-7-20x16.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/08/12647455_958051250942469_5073318317899019455_n-min-20x16.jpg","image/jpeg","200","OK","Indexable","","","113","","https://sanatkaravani.com/wp-content/uploads/2021/08/12647455_958051250942469_5073318317899019455_n-min-20x16.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/08/1950s-Hong-Kong-Photography-By-Fan-Ho-15-min-20x16.jpg","image/jpeg","200","OK","Indexable","","","107","","https://sanatkaravani.com/wp-content/uploads/2021/08/1950s-Hong-Kong-Photography-By-Fan-Ho-15-min-20x16.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/08/edward-hartwig-13_optimized-20x16.jpg","image/jpeg","200","OK","Indexable","","","90","","https://sanatkaravani.com/wp-content/uploads/2021/08/edward-hartwig-13_optimized-20x16.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/08/CetUExjWsAAbyWV-min-20x16.jpg","image/jpeg","200","OK","Indexable","","","82","","https://sanatkaravani.com/wp-content/uploads/2021/08/CetUExjWsAAbyWV-min-20x16.jpg"
"https://sanatkaravani.com/author/sevilates/page/7/","text/html; charset=UTF-8","200","OK","Indexable","","52dcb2765b4cf292c8d2b560ca47b0b8","50","https://sanatkaravani.com/author/sevilates/page/7/","https://sanatkaravani.com/author/sevilates/page/7/"
"https://sanatkaravani.com/roma-sokaklarindan-kizilotesi-manzaralar-rome-in-infrared/unnamed-1-5/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","96","","https://sanatkaravani.com/roma-sokaklarindan-kizilotesi-manzaralar-rome-in-infrared/unnamed-1-5/"
"https://sanatkaravani.com/author/sevilates/page/6/","text/html; charset=UTF-8","200","OK","Indexable","","63f02ef85fd9a0e62b2f6dec91c4241","50","https://sanatkaravani.com/author/sevilates/page/6/","https://sanatkaravani.com/author/sevilates/page/6/"
"https://sanatkaravani.com/on-yila-sigdirilan-bir-beden-francesca-woodman/","text/html; charset=UTF-8","200","OK","Indexable","","97dafcc7a985d676cf588415c309ea4d","73","https://sanatkaravani.com/on-yila-sigdirilan-bir-beden-francesca-woodman/","https://sanatkaravani.com/on-yila-sigdirilan-bir-beden-francesca-woodman/"
"https://sanatkaravani.com/roma-sokaklarindan-kizilotesi-manzaralar-rome-in-infrared/unnamed-2-5/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","96","","https://sanatkaravani.com/roma-sokaklarindan-kizilotesi-manzaralar-rome-in-infrared/unnamed-2-5/"
"https://sanatkaravani.com/roma-sokaklarindan-kizilotesi-manzaralar-rome-in-infrared/unnamed-3-5/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","96","","https://sanatkaravani.com/roma-sokaklarindan-kizilotesi-manzaralar-rome-in-infrared/unnamed-3-5/"
"https://sanatkaravani.com/roma-sokaklarindan-kizilotesi-manzaralar-rome-in-infrared/unnamed-4-4/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","96","","https://sanatkaravani.com/roma-sokaklarindan-kizilotesi-manzaralar-rome-in-infrared/unnamed-4-4/"
"https://sanatkaravani.com/wp-content/uploads/2021/08/chris-19_optimized-20x20.jpg","image/jpeg","200","OK","Indexable","","","81","","https://sanatkaravani.com/wp-content/uploads/2021/08/chris-19_optimized-20x20.jpg"
"https://sanatkaravani.com/roma-sokaklarindan-kizilotesi-manzaralar-rome-in-infrared/unnamed-5-4/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","96","","https://sanatkaravani.com/roma-sokaklarindan-kizilotesi-manzaralar-rome-in-infrared/unnamed-5-4/"
"https://sanatkaravani.com/roma-sokaklarindan-kizilotesi-manzaralar-rome-in-infrared/unnamed-10-2/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","97","","https://sanatkaravani.com/roma-sokaklarindan-kizilotesi-manzaralar-rome-in-infrared/unnamed-10-2/"
"https://sanatkaravani.com/tag/kizilotesi/","text/html; charset=UTF-8","200","OK","Indexable","","ef0be3acfbccfd41500eb77fab444918","41","https://sanatkaravani.com/tag/kizilotesi/","https://sanatkaravani.com/tag/kizilotesi/"
"https://sanatkaravani.com/roma-sokaklarindan-kizilotesi-manzaralar-rome-in-infrared/unnamed-7-5/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","96","","https://sanatkaravani.com/roma-sokaklarindan-kizilotesi-manzaralar-rome-in-infrared/unnamed-7-5/"
"https://sanatkaravani.com/roma-sokaklarindan-kizilotesi-manzaralar-rome-in-infrared/unnamed-8-4/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","96","","https://sanatkaravani.com/roma-sokaklarindan-kizilotesi-manzaralar-rome-in-infrared/unnamed-8-4/"
"https://sanatkaravani.com/wp-content/uploads/2021/07/tatavla_kurtulus-1-min-20x20.jpg","image/jpeg","200","OK","Indexable","","","85","","https://sanatkaravani.com/wp-content/uploads/2021/07/tatavla_kurtulus-1-min-20x20.jpg"
"https://sanatkaravani.com/roma-sokaklarindan-kizilotesi-manzaralar-rome-in-infrared/unnamed-9-4/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","96","","https://sanatkaravani.com/roma-sokaklarindan-kizilotesi-manzaralar-rome-in-infrared/unnamed-9-4/"
"https://sanatkaravani.com/tag/roma/","text/html; charset=UTF-8","200","OK","Indexable","","4c3497739de3edb5b2a2d2a2f28dd370","35","https://sanatkaravani.com/tag/roma/","https://sanatkaravani.com/tag/roma/"
"https://sanatkaravani.com/roma-sokaklarindan-kizilotesi-manzaralar-rome-in-infrared/unnamed-6-5/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","96","","https://sanatkaravani.com/roma-sokaklarindan-kizilotesi-manzaralar-rome-in-infrared/unnamed-6-5/"
"https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-44-2-20x13.jpg","image/jpeg","200","OK","Indexable","","","75","","https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-44-2-20x13.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/Chopsticks-20x13.jpeg","image/jpeg","200","OK","Indexable","","","74","","https://sanatkaravani.com/wp-content/uploads/2021/07/Chopsticks-20x13.jpeg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-7-6.jpg","image/jpeg","200","OK","Indexable","","","68","","https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-7-6.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-8-6.jpg","image/jpeg","200","OK","Indexable","","","68","","https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-8-6.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-6-7.jpg","image/jpeg","200","OK","Indexable","","","68","","https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-6-7.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-5-6.jpg","image/jpeg","200","OK","Indexable","","","68","","https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-5-6.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-4-6.jpg","image/jpeg","200","OK","Indexable","","","68","","https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-4-6.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-2-6.jpg","image/jpeg","200","OK","Indexable","","","68","","https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-2-6.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-1-7.jpg","image/jpeg","200","OK","Indexable","","","68","","https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-1-7.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-10-4.jpg","image/jpeg","200","OK","Indexable","","","69","","https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-10-4.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-3-6.jpg","image/jpeg","200","OK","Indexable","","","68","","https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-3-6.jpg"
"https://sanatkaravani.com/tag/milena-jesenska/","text/html; charset=UTF-8","200","OK","Indexable","","7daeadf7483cd036320c710e3c613a56","46","https://sanatkaravani.com/tag/milena-jesenska/","https://sanatkaravani.com/tag/milena-jesenska/"
"https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-86.jpg","image/jpeg","200","OK","Indexable","","","67","","https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-86.jpg"
"https://sanatkaravani.com/fotograf-bir-olumun-tarihidir-chris-killip/","text/html; charset=UTF-8","200","OK","Indexable","","d62e29a0f523544efe2e813c3033cd7f","69","https://sanatkaravani.com/fotograf-bir-olumun-tarihidir-chris-killip/","https://sanatkaravani.com/fotograf-bir-olumun-tarihidir-chris-killip/"
"https://sanatkaravani.com/tek-kisilik-sehir-sanghayin-terkedilisinin-fotografi/","text/html; charset=UTF-8","200","OK","Indexable","","65fafab29f3e31fbc452347e86bf446","79","https://sanatkaravani.com/tek-kisilik-sehir-sanghayin-terkedilisinin-fotografi/","https://sanatkaravani.com/tek-kisilik-sehir-sanghayin-terkedilisinin-fotografi/"
"https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-11-4-20x13.jpg","image/jpeg","200","OK","Indexable","","","75","","https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-11-4-20x13.jpg"
"https://sanatkaravani.com/karantina-gunlerindeki-sanat-home-muralfest/unnamed-14-5/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","83","","https://sanatkaravani.com/karantina-gunlerindeki-sanat-home-muralfest/unnamed-14-5/"
"https://sanatkaravani.com/karantina-gunlerindeki-sanat-home-muralfest/unnamed-13-5/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","83","","https://sanatkaravani.com/karantina-gunlerindeki-sanat-home-muralfest/unnamed-13-5/"
"https://sanatkaravani.com/karantina-gunlerindeki-sanat-home-muralfest/unnamed-20-3/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","83","","https://sanatkaravani.com/karantina-gunlerindeki-sanat-home-muralfest/unnamed-20-3/"
"https://sanatkaravani.com/tag/karantina/","text/html; charset=UTF-8","200","OK","Indexable","","5b9d5024b756aa3a65d2d5d8bc547292","40","https://sanatkaravani.com/tag/karantina/","https://sanatkaravani.com/tag/karantina/"
"https://sanatkaravani.com/tag/home-muralfest/","text/html; charset=UTF-8","200","OK","Indexable","","3afcb183494f79cb37ea7184cf2ad00d","45","https://sanatkaravani.com/tag/home-muralfest/","https://sanatkaravani.com/tag/home-muralfest/"
"https://sanatkaravani.com/tag/jacoba-niepoort/","text/html; charset=UTF-8","200","OK","Indexable","","aa8372a2872bbb3ff5a320e548c2f70a","46","https://sanatkaravani.com/tag/jacoba-niepoort/","https://sanatkaravani.com/tag/jacoba-niepoort/"
"https://sanatkaravani.com/karantina-gunlerindeki-sanat-home-muralfest/unnamed-19-3/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","83","","https://sanatkaravani.com/karantina-gunlerindeki-sanat-home-muralfest/unnamed-19-3/"
"https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-7-9-20x20.jpg","image/jpeg","200","OK","Indexable","","","74","","https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-7-9-20x20.jpg"
"https://sanatkaravani.com/karantina-gunlerindeki-sanat-home-muralfest/unnamed-18-3/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","83","","https://sanatkaravani.com/karantina-gunlerindeki-sanat-home-muralfest/unnamed-18-3/"
"https://sanatkaravani.com/karantina-gunlerindeki-sanat-home-muralfest/unnamed-16-4/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","83","","https://sanatkaravani.com/karantina-gunlerindeki-sanat-home-muralfest/unnamed-16-4/"
"https://sanatkaravani.com/karantina-gunlerindeki-sanat-home-muralfest/unnamed-15-5/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","83","","https://sanatkaravani.com/karantina-gunlerindeki-sanat-home-muralfest/unnamed-15-5/"
"https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-11-5.jpg","image/jpeg","200","OK","Indexable","","","69","","https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-11-5.jpg"
"https://sanatkaravani.com/karantina-gunlerindeki-sanat-home-muralfest/unnamed-12-5/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","83","","https://sanatkaravani.com/karantina-gunlerindeki-sanat-home-muralfest/unnamed-12-5/"
"https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-10-5.jpg","image/jpeg","200","OK","Indexable","","","69","","https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-10-5.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-15-2-20x20.jpg","image/jpeg","200","OK","Indexable","","","75","","https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-15-2-20x20.jpg"
"https://sanatkaravani.com/karantina-gunlerindeki-sanat-home-muralfest/unnamed-17-4/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","83","","https://sanatkaravani.com/karantina-gunlerindeki-sanat-home-muralfest/unnamed-17-4/"
"https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-1-8.jpg","image/jpeg","200","OK","Indexable","","","68","","https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-1-8.jpg"
"https://sanatkaravani.com/tag/pandemi/","text/html; charset=UTF-8","200","OK","Indexable","","e14b2ef7a3dc4fbd780995f514a93024","38","https://sanatkaravani.com/tag/pandemi/","https://sanatkaravani.com/tag/pandemi/"
"https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-87.jpg","image/jpeg","200","OK","Indexable","","","67","","https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-87.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-12-5.jpg","image/jpeg","200","OK","Indexable","","","69","","https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-12-5.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-3-7.jpg","image/jpeg","200","OK","Indexable","","","68","","https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-3-7.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-2-7.jpg","image/jpeg","200","OK","Indexable","","","68","","https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-2-7.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-7-7.jpg","image/jpeg","200","OK","Indexable","","","68","","https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-7-7.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-9-7.jpg","image/jpeg","200","OK","Indexable","","","68","","https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-9-7.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-5-7.jpg","image/jpeg","200","OK","Indexable","","","68","","https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-5-7.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-8-7.jpg","image/jpeg","200","OK","Indexable","","","68","","https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-8-7.jpg"
"https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-6-8.jpg","image/jpeg","200","OK","Indexable","","","68","","https://sanatkaravani.com/wp-content/uploads/2021/07/unnamed-6-8.jpg"
